id,gender,relationship_status,education,location,sports,favorite_teams,friends_count,posts_count,likes_count,music_count,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism
8743349595469401,female,divorced,Bachelor's,"New Jennifer, Gibraltar",['Basketball'],['Real Madrid'],4569,82,3422,187,0.5342473979183346,0.41640000000000005,0.6741948389677936,0.7935,0.8302104083266613
6182018772953678,male,widowed,Bachelor's,"Pattersonport, Puerto Rico",['Football'],['Real Madrid'],746,33,6113,33,0.5611789431545237,0.5066,0.44476895379075815,0.5165,0.7420842273819055
8069086649137379,male,single,PhD,"Port Alexanderburgh, Italy",['Tennis'],['Real Madrid'],4152,169,9909,123,0.9991693354683747,0.6338,0.6491698339667934,0.5615,0.5357226581265012
2782228140956233,male,married,High School,"Houseberg, British Virgin Islands",['Football'],['New York Knicks'],4799,277,7775,65,0.37781224979983985,0.8554,0.687997599519904,0.5325,0.5779510008006405
6665863861650022,female,divorced,High School,"Loganberg, China",['Tennis'],"['FC Barcelona', 'Real Madrid']",1513,37,1925,116,0.3192654123298639,0.40740000000000004,0.4907981596319264,0.758,0.9081383506805444
666378975580784,female,widowed,High School,"South James, Jersey",['Tennis'],"['New York Knicks', 'Los Angeles Lakers']",4318,489,9175,75,0.39182345876701363,0.5978,0.659131826365273,0.7374999999999999,0.43710616493194554
3999246769203070,female,married,Bachelor's,"Anthonyland, Guinea",['Hockey'],"['New York Knicks', 'Manchester United']",4273,119,1793,119,0.5179443554843876,0.8238000000000001,0.6564312862572514,0.7595,0.88062257806245
5935074827695278,male,widowed,Master's,"North Mary, Christmas Island","['Soccer', 'Hockey', 'Tennis']",['Los Angeles Lakers'],4784,96,9789,156,0.7979683746997598,0.5192,0.6870974194838968,0.5780000000000001,0.5697265012009607
6420308741238631,female,divorced,Master's,"East Troymouth, Cocos (Keeling) Islands","['Football', 'Baseball', 'Hockey']","['Manchester United', 'Real Madrid']",2659,127,1649,130,0.7165032025620496,0.4254,0.5595719143828766,0.7649999999999999,0.8831871897518014
399655031631077,male,widowed,PhD,"Martinezberg, Pakistan",['Baseball'],['New York Knicks'],4245,82,9650,143,0.9965772618094476,0.5164,0.654750950190038,0.5715,0.5808909527622097
6990293627773510,male,widowed,Bachelor's,"East Brian, Saudi Arabia",['Baseball'],"['Los Angeles Lakers', 'FC Barcelona']",1973,475,9380,3,0.5938751000800641,0.595,0.5184036807361473,0.5015,0.4344995996797438
3116607615980871,male,single,Master's,"West Elizabeth, Thailand",['Football'],"['Manchester United', 'FC Barcelona']",1773,271,5786,162,0.757906325060048,0.6542,0.5064012802560512,0.581,0.6599746997598078
2883012937886111,male,married,Associate's,"Sweeneyview, Azerbaijan","['Football', 'Basketball', 'Hockey']",['Real Madrid'],2912,50,6916,135,0.4692153722978383,0.81,0.5747549509901981,0.5675,0.7031385108086469
6004315333401928,male,married,Associate's,"Perezville, Turks and Caicos Islands","['Basketball', 'Tennis', 'Soccer']",['Manchester United'],493,195,29,89,0.4002902321857486,0.8390000000000001,0.4295859171834367,0.5445,0.9208390712570056
6949157809161457,male,widowed,Master's,"North Trevor, Sri Lanka",['Hockey'],"['Los Angeles Lakers', 'FC Barcelona']",1679,420,1633,75,0.7163430744595676,0.584,0.5007601520304061,0.5375,0.7666277021617294
9977046678779788,female,married,Master's,"South Benjamin, Nigeria","['Soccer', 'Basketball', 'Football']",['Real Madrid'],1260,499,5665,182,0.7566953562850279,0.8998,0.47561512302460496,0.7909999999999999,0.5736185748598879
8679053655687442,female,married,Bachelor's,"Meyerchester, Netherlands Antilles","['Baseball', 'Tennis']",['Los Angeles Lakers'],2999,78,9274,120,0.5928142514011209,0.8156,0.5799759951990399,0.76,0.5975429943955164
4386411369034038,female,single,Associate's,"Shanehaven, Tuvalu","['Soccer', 'Tennis', 'Hockey']",['Los Angeles Lakers'],372,487,4396,156,0.44399519615692556,0.6974,0.4223244648929786,0.778,0.6292192153722979
8883878555128567,male,widowed,Bachelor's,"Sarahborough, Finland","['Hockey', 'Football']",['Real Madrid'],4971,232,2213,191,0.5221477181745396,0.5464,0.6983196639327865,0.5955,0.8186091273018414
1885928714363787,female,married,High School,"Port Michelle, Greece",['Soccer'],"['New York Knicks', 'FC Barcelona']",4169,114,1179,172,0.3117994395516413,0.8228000000000001,0.6501900380076016,0.7859999999999999,0.9072022417934348
7348707942252509,female,divorced,Master's,"East Scott, Thailand","['Hockey', 'Football', 'Basketball']",['New York Knicks'],3123,264,7873,152,0.778793034427542,0.45280000000000004,0.5874174834966993,0.776,0.5792278622898318
1781978542875936,female,single,Master's,"Ryanberg, Panama","['Tennis', 'Soccer']","['Manchester United', 'FC Barcelona']",3291,149,547,90,0.7054743795036028,0.6298,0.5974994998999801,0.745,0.9185024819855885
7424936807621899,female,single,Master's,"Margaretchester, American Samoa","['Baseball', 'Hockey', 'Soccer']","['Manchester United', 'FC Barcelona']",1522,168,9803,60,0.7981084867894315,0.6335999999999999,0.4913382676535307,0.73,0.5403660528422737
287001745647722,male,divorced,PhD,"Fostershire, Madagascar","['Football', 'Hockey']","['New York Knicks', 'FC Barcelona']",4097,413,9599,44,0.9960668534827862,0.48260000000000003,0.6458691738347669,0.522,0.45053258606885505
5166799517546317,female,single,PhD,"Port Courtneychester, Chad","['Soccer', 'Basketball', 'Hockey']",['Real Madrid'],3013,133,2634,75,0.9263610888710969,0.6265999999999999,0.5808161632326465,0.7374999999999999,0.8413556445156124
331781779088830,male,widowed,Master's,"Mariaborough, Guyana","['Hockey', 'Soccer']",['Manchester United'],3178,463,4740,160,0.7474379503602882,0.5926,0.5907181436287258,0.5800000000000001,0.6250481985588471
7544290918980739,female,single,PhD,"Phillipschester, Aruba",['Soccer'],"['Los Angeles Lakers', 'Real Madrid']",1170,237,3268,163,0.9327061649319456,0.6474,0.4702140428085617,0.7815,0.7743753402722178
4029042043673780,male,single,High School,"Suzannehaven, Ghana","['Basketball', 'Football']","['Manchester United', 'Real Madrid']",882,181,5909,113,0.3591373098478783,0.6362,0.4529305861172235,0.5565,0.6910507606084868
7118538398025682,female,divorced,High School,"Bentonmouth, Sudan","['Baseball', 'Football']","['Real Madrid', 'Los Angeles Lakers']",2056,355,4018,34,0.3402121697357886,0.47100000000000003,0.5233846769353871,0.717,0.6971513210568454
9126312969511117,female,single,Associate's,"East Melissafort, Suriname",['Baseball'],['Real Madrid'],4840,393,2570,123,0.42572057646116895,0.6786,0.6904580916183236,0.7615,0.7399176941553243
265037093249569,male,widowed,Associate's,"Davishaven, Saint Kitts and Nevis","['Soccer', 'Hockey', 'Baseball']",['Real Madrid'],4852,326,1154,146,0.4115492393915132,0.5652,0.6911782356471294,0.573,0.8234030424339471
6363668373354170,female,single,Associate's,"Lake Cristian, Kazakhstan",['Basketball'],['Real Madrid'],1003,149,7881,148,0.47887309847878307,0.6298,0.4601920384076816,0.7739999999999999,0.6249076060848678
6151471911203579,male,single,Associate's,"South Davidview, Anguilla","['Football', 'Baseball', 'Hockey']",['FC Barcelona'],1805,342,430,25,0.4043034427542034,0.6684,0.5083216643328666,0.5125,0.8459862289831865
3262585146144895,male,single,PhD,"Lake Amanda, British Virgin Islands","['Hockey', 'Baseball', 'Football']","['Real Madrid', 'Manchester United']",2730,307,3903,13,0.9390612489991994,0.6614,0.5638327665533107,0.5065,0.7209550040032026
8179960609275570,male,single,High School,"North Sarahview, Antigua and Barbuda","['Soccer', 'Basketball']","['Manchester United', 'Los Angeles Lakers']",2606,200,3290,113,0.3329263410728583,0.64,0.5563912782556512,0.5565,0.7882946357085667
6324032538191615,female,divorced,Bachelor's,"Ricardoside, Lao People's Democratic Republic","['Tennis', 'Soccer', 'Basketball']","['Real Madrid', 'FC Barcelona']",2151,66,4461,98,0.5446457165732586,0.4132,0.5290858171634327,0.749,0.7950171337069656
744095366474440,female,widowed,Master's,"Nicolefort, Belgium",['Football'],['Manchester United'],4750,433,5619,41,0.7562349879903922,0.5866,0.6850570114022805,0.7204999999999999,0.6018600480384307
7387843688147587,female,divorced,Associate's,"Kristyshire, Pitcairn Islands",['Soccer'],"['Manchester United', 'New York Knicks']",2668,375,4754,17,0.44757806244996,0.47500000000000003,0.5601120224044809,0.7084999999999999,0.6596877502001601
476279678805223,male,widowed,PhD,"New Steve, Bermuda","['Basketball', 'Hockey']","['Manchester United', 'Real Madrid']",4854,330,2051,51,0.9205264211369095,0.5660000000000001,0.6912982596519304,0.5255,0.7858943154523619
3467211608478316,female,widowed,Bachelor's,"East Wendyborough, Cameroon","['Baseball', 'Football']","['FC Barcelona', 'Los Angeles Lakers']",1829,226,6314,8,0.5631905524419536,0.5452,0.5097619523904782,0.704,0.6568377902321857
4372711560347762,female,married,PhD,"North Beckyfort, Hong Kong","['Basketball', 'Football', 'Baseball']","['FC Barcelona', 'New York Knicks']",3030,301,1679,200,0.9168034427542033,0.8602000000000001,0.5818363672734547,0.7999999999999999,0.8123862289831865
1298712161692621,female,single,PhD,"Markmouth, Niger",['Hockey'],"['Los Angeles Lakers', 'Manchester United']",1393,77,2728,193,0.9273018414731786,0.6154,0.48359671934386883,0.7965,0.8599926341072858
6125220043581371,male,single,High School,"Hoopertown, Chad","['Basketball', 'Baseball', 'Football']","['Manchester United', 'FC Barcelona']",4730,35,3814,119,0.3381705364291433,0.607,0.6838567713542709,0.5595,0.8333178542834268
6974045966587508,female,married,High School,"Lake Dennisburgh, Cayman Islands","['Baseball', 'Basketball']",['Manchester United'],824,383,8227,18,0.38233586869495595,0.8766,0.4494498899779956,0.709,0.5174565252201762
8738991151009770,female,widowed,Master's,"Zoeport, Vietnam","['Football', 'Basketball', 'Soccer']",['Real Madrid'],1155,241,702,168,0.7070256204963971,0.5482,0.46931386277255455,0.7839999999999999,0.8754975180144114
8974805758123322,male,single,Associate's,"Justinview, Kuwait","['Soccer', 'Tennis', 'Football']","['New York Knicks', 'Real Madrid']",1171,163,2248,63,0.422497998398719,0.6325999999999999,0.4702740548109622,0.5315,0.8448080064051241
1040112090511374,female,single,PhD,"North Amandaburgh, Holy See (Vatican City State)","['Hockey', 'Baseball']","['Real Madrid', 'Los Angeles Lakers']",4904,362,3261,159,0.9326361088871097,0.6724,0.8942988597719543,0.7795,0.7246555644515612
1566633818587037,male,married,Master's,"Jonburgh, Spain","['Soccer', 'Basketball', 'Baseball']",['Manchester United'],4669,140,8275,180,0.7828162530024019,0.8280000000000001,0.6801960392078416,0.59,0.6127349879903923
8753670878967884,female,married,PhD,"Brownberg, Holy See (Vatican City State)",['Tennis'],"['Los Angeles Lakers', 'New York Knicks']",3119,442,3048,143,0.9305044035228183,0.8884000000000001,0.7871774354870974,0.7715,0.701182385908727
2509434671795162,male,single,Master's,"Thomasfurt, Hong Kong","['Tennis', 'Basketball', 'Football']",['New York Knicks'],4910,400,9950,93,0.7995796637309848,0.6799999999999999,0.6946589317863573,0.5465,0.4416813450760607
810034091663499,female,single,Associate's,"Phillipstad, Guinea","['Basketball', 'Hockey']","['Manchester United', 'FC Barcelona']",4967,383,2139,39,0.4214071257005605,0.6766,0.6980796159231846,0.7194999999999999,0.7611714971977582
2279867235411222,female,divorced,High School,"Lopezville, Italy","['Basketball', 'Hockey', 'Baseball']","['Real Madrid', 'FC Barcelona']",2215,124,4093,58,0.34096277021617294,0.4248,0.5329265853170634,0.729,0.7865489191353082
6014704726931689,male,divorced,Bachelor's,"West Melissa, French Southern Territories","['Baseball', 'Soccer']",['New York Knicks'],4797,476,7891,103,0.5789731785428343,0.49520000000000003,0.687877575515103,0.5515,0.49370728582866297
5828385775334271,male,divorced,Associate's,"Lake Jamesville, Canada","['Football', 'Baseball']",['Los Angeles Lakers'],3528,139,7709,43,0.4771517213771017,0.4278,0.6117223444688938,0.5215,0.6357931144915933
1053144045976268,female,divorced,Bachelor's,"Samanthachester, Netherlands Antilles",['Baseball'],"['Los Angeles Lakers', 'Manchester United']",3842,50,3163,162,0.5316553242594075,0.41000000000000003,0.6305661132226446,0.7809999999999999,0.8533787029623698
982495919701039,female,single,Master's,"East Michael, Malawi",['Tennis'],['New York Knicks'],3798,350,492,179,0.704923939151321,0.6699999999999999,0.6279255851170235,0.7895,0.8403042433947158
8030600350625160,female,single,Bachelor's,"West Gregoryhaven, Holy See (Vatican City State)","['Hockey', 'Football']","['New York Knicks', 'Real Madrid']",676,137,5935,20,0.5593975180144115,0.6274,0.6405681136227245,0.71,0.7076099279423539
9140577377712542,female,widowed,High School,"Randallmouth, Mali",['Soccer'],['FC Barcelona'],4446,472,6043,124,0.36047838270616495,0.5944,0.6668133626725345,0.762,0.5692864691753403
5196889143637587,male,divorced,Bachelor's,"Wattsport, Macao","['Baseball', 'Basketball', 'Tennis']","['New York Knicks', 'FC Barcelona']",4363,383,2408,24,0.5240992794235388,0.4766,0.6618323664732947,0.512,0.7504028823058446
8190732021878909,male,single,High School,"Port Brianberg, Netherlands","['Basketball', 'Baseball']",['FC Barcelona'],484,379,3911,13,0.3391413130504404,0.6758,0.4290458091618324,0.5065,0.6918347477982385
3798596533572281,female,widowed,Master's,"Rollinsside, Peru","['Hockey', 'Basketball', 'Baseball']",['New York Knicks'],4564,74,9707,56,0.7971477181745396,0.5148,0.6738947789557912,0.728,0.5818091273018414
6705368545491512,female,single,Bachelor's,"Port Jamesfort, Maldives",['Basketball'],"['Los Angeles Lakers', 'FC Barcelona']",3311,244,7036,193,0.5704163330664531,0.6487999999999999,0.5986997399479896,0.7965,0.6207346677341873
7074966238117116,male,married,Master's,"Johnsonbury, Hungary",['Soccer'],"['New York Knicks', 'FC Barcelona']",4331,310,8063,161,0.7806945556445155,0.8620000000000001,0.6599119823964793,0.5805,0.5532217774219376
6107058934011968,female,married,High School,"Wilsonhaven, Bahamas","['Basketball', 'Baseball', 'Football']",['Manchester United'],1741,324,5900,183,0.3590472377902322,0.8648,0.5044808961792359,0.7915,0.6342110488390712
6438615081536457,female,widowed,Associate's,"North David, Guernsey","['Football', 'Soccer']","['New York Knicks', 'Real Madrid']",2741,35,4410,34,0.4441353082465973,0.507,0.564492898579716,0.717,0.8094587670136109
6190570552665910,female,married,PhD,"Lake Bradleyland, Nigeria",['Tennis'],"['New York Knicks', 'Los Angeles Lakers']",3388,277,3798,93,0.9380104083266614,0.8554,0.6033206641328266,0.7464999999999999,0.7371583666933547
1480416951196375,female,single,PhD,"East Travis, Yemen",['Tennis'],"['New York Knicks', 'FC Barcelona']",1165,317,2775,137,0.9277722177742194,0.6634,0.4699139827965593,0.7685,0.7621111289031225
1257438254748972,male,single,Master's,"Lake Ryan, Vanuatu","['Tennis', 'Football']",['Manchester United'],1952,272,6948,63,0.7695356285028022,0.6544,0.5171434286857371,0.5315,0.613057485988791
8641598484532871,female,widowed,Master's,"Matthewshaven, Canada",['Tennis'],"['Manchester United', 'Los Angeles Lakers']",1749,25,7792,89,0.7779823859087269,0.505,0.5049609921984397,0.7444999999999999,0.6780704563650921
5691096385672927,male,single,Bachelor's,"Mitchellview, British Indian Ocean Territory (Chagos Archipelago)",['Football'],['FC Barcelona'],1996,487,8715,43,0.5872197758206565,0.6974,0.5197839567913582,0.5215,0.45632089671737386
8784598470613484,male,divorced,Bachelor's,"Melaniechester, Peru","['Hockey', 'Soccer']","['Real Madrid', 'Los Angeles Lakers']",1411,446,2628,121,0.5263010408326662,0.4892,0.48467693538707746,0.5605,0.7163958366693355
1239715485831544,male,married,Associate's,"Johntown, British Virgin Islands","['Hockey', 'Soccer', 'Football']","['Real Madrid', 'FC Barcelona']",3093,91,9382,6,0.49389511609287434,0.8182,0.585617123424685,0.503,0.5880195356285027
1179204746929482,female,single,High School,"Longfort, Christmas Island","['Tennis', 'Football', 'Basketball']",['FC Barcelona'],436,200,9261,59,0.3926841473178543,0.64,0.42616523304660936,0.7294999999999999,0.5492634107285828
6599018625569436,male,widowed,Bachelor's,"Maryberg, Reunion",['Football'],['FC Barcelona'],2028,415,8093,185,0.5809947958366694,0.583,0.5217043408681736,0.5925,0.5100208166533226
9903627170285761,male,married,Bachelor's,"Millerchester, United States Virgin Islands","['Basketball', 'Tennis', 'Soccer']",['Real Madrid'],3403,333,8045,76,0.5805144115292233,0.8666,0.6042208441688338,0.538,0.5447423538831064
2295454649645761,male,single,PhD,"Schneidertown, Sri Lanka",['Football'],"['FC Barcelona', 'New York Knicks']",644,61,181,99,0.9018114491593275,0.6122,0.4386477295459092,0.5495,0.9683542033626902
6778943367869409,male,single,High School,"East Gregorybury, Falkland Islands (Malvinas)","['Basketball', 'Soccer']","['Manchester United', 'New York Knicks']",3399,436,8022,60,0.38028422738190554,0.6872,0.6039807961592318,0.53,0.5044630904723778
4323380415950983,female,divorced,Associate's,"North Seanstad, Bhutan","['Tennis', 'Basketball', 'Hockey']","['New York Knicks', 'Los Angeles Lakers']",2317,445,7890,191,0.4789631705364292,0.48900000000000005,0.5390478095619124,0.7955,0.5061473178542834
